,tweets,polarity
1633,RT @EmekaGift: NIGERIA: IS PRESIDENT BUHARI STILL ALIVE? https://t.co/oRwmc7tMCR https://t.co/ppGatB7DlZ,0.1
1634,RT @UgochiJaneTrump: 2000 - 2011 NEITI Report revealed that NNPC didn't remit a total of N1.3trn to the Federation's account. The ousted CB,0.0
1635,RT @cyberagbero: My bros dem for warri una wan enter Abj but pepper no rest? Awoof don set! Baba Buhari aka Big Bros Bubu don drop free tra,0.05
1636,"RT @O_ssai: I decided to hit the streets for Buhari today...... I found out that I wasted my time.... Everywhere I went to, I mean it liter",-0.25625
1637,"Buhari didn't approve the 30k
minimum wage? What a wonderful man.",1.0
1638,RT @SKSolaKuti: Even my dogs have never eaten from paper. That Osinbajo will boast that he and Buhari spent $183m on this rubbish is the bi,-0.1
1639,"RT @AtikuAIR: Elections under GEJ cost N85billion in 2011 and N93b respectively in 2015. We bought Card readers, computers etc 

But under",0.0
1640,"Juventus 1 - 2 Man U 

It's a good day for democracy 

The OLD lady Juve wanted to Win Second Term(Leg) like one OL https://t.co/nn5KJUF3R4",0.4
1641,RT @tosinadeda: #TruthBeTold the Buhari Govt has implemented the most successful social investment programmes @NSIP_NG in the history of Ni,0.427777777778
1642,RT @MrStanleyNwabia: What happens to all those Buharists that have been praising PMB since yesterday? I think it's time we stop wasting our,0.0
1643,"RT @Abdulfatihoba: B lyk say they don swear 4 PMB for completing d abandoned projects.

This is Nnamdi Azikiwe Mausoleum in Onitsha, Anambr",0.0
1644,RT @SKSolaKuti: Even my dogs have never eaten from paper. That Osinbajo will boast that he and Buhari spent $183m on this rubbish is the bi,-0.1
1645,"RT @tosinadeda: Look at these pictures, they are Nigerians living in Nigeria. 

People like this have been neglected by the Govt in the pas",0.0
1646,RT @SKSolaKuti: Even my dogs have never eaten from paper. That Osinbajo will boast that he and Buhari spent $183m on this rubbish is the bi,-0.1
1647,"RT @Tutsy22: I knew the FG was not prepared to pay the proposed N30,000 minimum wage. 

The announcement that @MBuhari approved it was used",0.0
1648,"RT @thecableng: North-west PDP spokesman defects to APC, says Buhari has done well | TheCable https://t.co/7cRArXelA8 https://t.co/Nigf4A",0.0
1649,"We are tired of your excuses, you even exacerbate it https://t.co/cSsCcQmLZ4",-0.4
1650,"RT @pius_adesanmi: I see Buhari campaign video jingles ""brought to u by d Federal Ministry of Information &amp; Culture."" A Federal Ministry is",0.0
1651,"RT @mikerezzy: Twitter NG

January- Sex Doll

February- Snake &amp; N36M

March- Lazy Youths/Davido &amp; Chioma

May- Transmission Transmission

J",-0.25
1652,"RT @kcnaija: BREAKING: WAEC or no WAEC I will still win, a good leader needs no certificate - Buhari

The audacity. The temerity. The effro",0.75
1653,RT @a_aydot: Watching Donald Trump stand &amp; engage the press vibrantly for over an hour makes me wonder why anyone in his right mind would w,0.22619047619
1654,"RT @UDomendu: Buhari does not have certificate before he died Chineke kugbuo ya onwu because he wants to touch Nnamdi Kanu

~Nnamdi Kanu
3/",0.2
1655,"RT @Amaka_Ekwo: Buhari was cloned in London, current Nigerian president is fake  Asari Dokubo [VIDEO] - Daily Post Nigeria https://t.co/jZ",-0.166666666667
1656,Is the Buhari government using the N-power program and others like it as an electioneering tool with disregard for https://t.co/wLAXrLSgR3,0.0
1657,"RT @adeyanjudeji: Elections under Jonathan cost N85billion in 2011 and N93b respectively in 2015. We bought Card readers, computers &amp; every",0.0
1658,RT @cyberagbero: My bros dem for warri una wan enter Abj but pepper no rest? Awoof don set! Baba Buhari aka Big Bros Bubu don drop free tra,0.05
1659,"RT @renoomokri: So, the United States Institute for Peace, @USIP, DID NOT predict a @MBuhari victory. It was just another @OfficialAPCNg pr",0.0
1660,"RT @chukwu_onochie: watch what happened here 
Why did the imposter in aso rock jubril a.k.a buhari  react that way. 
Suddenly snatched the",0.0
1661,Minimum Wage: Labour commends Buhari for being proactive Local https://t.co/M6MfSurXLa,0.0
1662,"RT @renoomokri: .@MBuhari said hes against privatisation, yet he privatised government. Cabal head, Mamman Daura, is his nephew. Amina Zak",0.0
1663,"BREAKING: Buhari's Presidency Makes Quick U-Turn On The N30,000 New Minimum Wage, Delivers Very Bad News To Nigeria https://t.co/su19StA736",-0.146767676768
1664,"BREAKING: Buhari's Presidency Makes Quick U-Turn On The N30,000 New Minimum Wage, Delivers Very Bad News To Nigeria https://t.co/WAssfF3qJe",-0.146767676768
1665,"FRAUDULENT BUHARI

Presidency denies Buhari endorsed N30,000 minimum wage

https://t.co/5MEVWvnRKJ",0.0
1666,"BREAKING: Buhari's Presidency Makes Quick U-Turn On The N30,000 New Minimum Wage, Delivers Very Bad News To Nigeria https://t.co/7E6znra7ro",-0.146767676768
1667,"BREAKING: Buhari's Presidency Makes Quick U-Turn On The N30,000 New Minimum Wage, Delivers Very Bad News To Nigeria https://t.co/U7iCjgsRUS",-0.146767676768
1668,"RT @MaziNnamdiKanu: Only a country populated by sub-humans will fail to recognise that Jubril is not Buhari. 

How come every government an",-0.25
1669,RT @Yan_biyu_: Retweet for Buhari @MBuhari and like for Atiku @atiku https://t.co/yol5qnsWaP,0.0
1670,RT @MrStanleyNwabia: What happens to all those Buharists that have been praising PMB since yesterday? I think it's time we stop wasting our,0.0
1671,"RT @nafeezi: Rice revolution fake 

WAEC certificate fake 

Martin Luther king jnr award fake 

US institute of peace prediction fake 

Deg",-0.5
1672,"BREAKING: Buhari's Presidency Makes Quick U-Turn On The N30,000 New Minimum Wage, Delivers Very Bad News To Nigeria https://t.co/iRN0apLM8S",-0.146767676768
1673,"RT @adeyanjudeji: Elections under Jonathan cost N85billion in 2011 and N93b respectively in 2015. We bought Card readers, computers &amp; every",0.0
1674,"BREAKING: Buhari's Presidency Makes Quick U-Turn On The N30,000 New Minimum Wage, Delivers Very Bad News To Nigeria https://t.co/LdjEsSiuTh",-0.146767676768
1675,"RT @kcnaija: BREAKING: WAEC or no WAEC I will still win, a good leader needs no certificate - Buhari

The audacity. The temerity. The effro",0.75
1676,"BREAKING: Buhari's Presidency Makes Quick U-Turn On The N30,000 New Minimum Wage, Delivers Very Bad News To Nigeria https://t.co/OSl0IoER5q",-0.146767676768
1677,"BREAKING: Buhari's Presidency Makes Quick U-Turn On The N30,000 New Minimum Wage, Delivers Very Bad News To Nigeria https://t.co/Itp2qol8Gl",-0.146767676768
1678,BREAKING: US Institute Of Peace Denies Predicting Victory For Buhari | Sahara Reporters https://t.co/VyRuQRebUQ,0.0
1679,RT @PremiumTimesng: Senate constitutes committee to probe alleged politicisation of Buharis intervention programmes https://t.co/P5DenbTuVd,-0.1
1680,"RT @adeyanjudeji: Elections under Jonathan cost N85billion in 2011 and N93b respectively in 2015. We bought Card readers, computers &amp; every",0.0
1681,"RT @donmekxy: No Glo naija sings
No project fame
No Amstel Malta dance hall competition
No Guilder ultimate search
No Who wants to be a mil",0.1
1682,"New minimum wage: FG insists Buhari has not agreed onN30,000 https://t.co/5L3MApau6j",0.136363636364
1683,RT @MrStanleyNwabia: What happens to all those Buharists that have been praising PMB since yesterday? I think it's time we stop wasting our,0.0
1684,"New minimum wage: FG insists Buhari has not agreed onN30,000 https://t.co/WnRDJ7MSdx",0.136363636364
1685,"RT @myunicy: Are you also paid to do this? Well, I understand that whoever does not align with what Buharis supporters want are often tagg",0.0
1686,RT @Adufe_ga: @renoomokri Buhari is embarrassing all my hard earned certificates walahi.,-0.291666666667
1687,"New minimum wage: FG insists Buhari has not agreed onN30,000 https://t.co/47h9UyDVvH",0.136363636364
1688,RT @Christo46071721: Even the man sitting beside this impostor of @MBuhari knows thisis NOT Buhari.  @Amaka_Ekwo @nlitvin @edupeepy1 http,0.0
1689,RT @SKSolaKuti: Even my dogs have never eaten from paper. That Osinbajo will boast that he and Buhari spent $183m on this rubbish is the bi,-0.1
1690,"RT @DailyPostNGR: Buhari, Osinbajo collecting hardship allowance while workers are suffering  Atiku https://t.co/IKCASeYf9T https://t.co/P",0.0
1691,Vanguard News Nigeria https://t.co/EzJbXyfRvN Like @HMKemiAdeosun like @aoshiomhole; protection all the way by @MBuhari and @OfficialAPCNg,0.0
1692,@faithjob6 buhari,0.0
1693,New Minimum Wage: Why Buhari Cant Be Trusted  Atiku https://t.co/1xYivYjlVQ #news,0.136363636364
1694,"Senate Reshuffles Committee Chairmen, Removes Buharis Loyalists https://t.co/ejTAiOlRa3 #news",0.0
1695,RT @ADiAliadi2: Lol light abi? we have seen worst things in ur regime don't b deceived we will vote buhari out. Atiku is taking over https:,0.0666666666667
1696,"RT @IpobosisiomaLga: #supportnnamdikanu on exposing northern Nigeria/ @apcnigeria's impostor jubril from Sudan, buhari died on the 27/01/01",0.0
1697,"RT @GreatBiafra1: To return Jibrin Aminu Al-Sudani, the  impostor in Aso Rock back to Sudan, is a task that must be accomplished by us all.",0.1
1698,"RT @adeyanjudeji: Elections under Jonathan cost N85billion in 2011 and N93b respectively in 2015. We bought Card readers, computers &amp; every",0.0
1699,"@Emperorzack @mkuh2 @dawisu @GovUmarGanduje https://t.co/UK9ytGeiRo

Help your self. So if EFCC can freeze the ones https://t.co/3Ku6Simbjd",0.0
1700,RT @JwanshakNwanse: @jamestoy @renoomokri @MBuhari Do you walk facing backward or forward? Please change your mentality and stop justifying,0.0
1701,RT @SKSolaKuti: Even my dogs have never eaten from paper. That Osinbajo will boast that he and Buhari spent $183m on this rubbish is the bi,-0.1
1702,RT @OrientalTimes: Nnamdi Kanu Threatens To Expose Buhari As Nigerian Govt Reportedly Moves To Shut Down Radio Biafra https://t.co/Uyn4PaIA,-0.155555555556
1703,@sabaliyonkonte1 @renoomokri @AGE @APCNigeria @GovAyoFayose @OfficialPDPNig No be small thing ooo!! Buhari is the o https://t.co/yZim6yf0go,-0.390625
1704,"RT @AhmedRufaiI: APC people few days ago: NLC are evil. They hate Buhari. They want to use strike to attack his government. 

News: 30K min",-0.666666666667
1705,"'PRESIDENT BUHARI HAS NOT ENDORSED N30,000 MINIMUM WAGE'- PRESIDENCY https://t.co/FcFhR2DaZ1",0.0
1706,"RT @godswillefe75: Buhari met minimum wage at N18,000 = $100.
Exchange rate N180=$1

@MBuhari's N30,000=$82
Exchange rate N365=$1

This is",0.0
1707,"RT @adeyanjudeji: BREAKING: Herdsmen kidnap 4 Reverend fathers in Delta.

Dear Nigerians, una never see anything yet. If Buhari wins 2nd te",0.15
1708,RT @Yan_biyu_: Retweet for Buhari @MBuhari and like for Atiku @atiku https://t.co/yol5qnsWaP,0.0
1709,"RT @MaziNnamdiKanu: To return Jibrin Aminu Al-Sudani, the @MBuhari impostor in Aso Rock back to Sudan, is a task that must be accomplished",0.1
1710,Some people will argue that herdsmen issue aint real and is no different from before. People just tell themselves https://t.co/D9mZIcXpE0,0.1
1711,"RT @adeyanjudeji: Elections under Jonathan cost N85billion in 2011 and N93b respectively in 2015. We bought Card readers, computers &amp; every",0.0
1712,RT @Yan_biyu_: Retweet for Buhari @MBuhari and like for Atiku @atiku https://t.co/yol5qnsWaP,0.0
1713,Vanguard News Nigeria https://t.co/Ccd0Hc1Gd3 Nigerians wouldn't be bothered who's in charge NOW if you President https://t.co/ouKcSPHmV8,0.0
1714,"RT @adeyanjudeji: Elections under Jonathan cost N85billion in 2011 and N93b respectively in 2015. We bought Card readers, computers &amp; every",0.0
1715,RT @MrStanleyNwabia: What happens to all those Buharists that have been praising PMB since yesterday? I think it's time we stop wasting our,0.0
1716,"RT @thecableng: North-west PDP spokesman defects to APC, says Buhari has done well | TheCable https://t.co/7cRArXelA8 https://t.co/Nigf4A",0.0
1717,"RT @donmekxy: No Glo naija sings
No project fame
No Amstel Malta dance hall competition
No Guilder ultimate search
No Who wants to be a mil",0.1
1718,"RT @NigeriaNewsdesk: Muhammadu Buhari swears in 23 NPC commissioners, Code Of Conduct members https://t.co/t5iEfebtXc via @todayng",0.0
1719,"RT @omonlakiki: @USIP: We did not make any projection on Nigerian election and so couldn't have endorsed Buhari. 
https://t.co/NXbuJZ3XKe",0.0
1720,RT @vanguardngrnews: Buhari to take decision on minimum wage soonMinister===has been published on Vanguard News Nigeria - https://t.co/5vJ,0.0
1721,"New minimum wage: FG insists Buhari has not agreed onN30,000 https://t.co/yIVFMoPj2X https://t.co/wyo3jF1rgl",0.136363636364
1722,RT @PremiumTimesng: Senate constitutes committee to probe alleged politicisation of Buharis intervention programmes https://t.co/P5DenbTuVd,-0.1
1723,"RT @adeyanjudeji: Elections under Jonathan cost N85billion in 2011 and N93b respectively in 2015. We bought Card readers, computers &amp; every",0.0
1724,RT @a_aydot: Watching Donald Trump stand &amp; engage the press vibrantly for over an hour makes me wonder why anyone in his right mind would w,0.22619047619
1725,3.5 million naira to feed #Zakzaky. In prison. Oga gan. Corruption don burry buhari https://t.co/3RcuGtTnjx,0.0
1726,RT @SKSolaKuti: Even my dogs have never eaten from paper. That Osinbajo will boast that he and Buhari spent $183m on this rubbish is the bi,-0.1
1727,RT @PremiumTimesng: EXCLUSIVE: Documents show Buhari's govt. illegally diverted N378billion NLNG dividend https://t.co/MxeDZkcdiB,-0.5
1728,"POLITICS:-Buhari, Osinbajo collecting hardship allowance while workers are suffering  AtikuPublished on November 7 https://t.co/F2aVCoi1Tz",0.0
1729,"RT @benmurraybruce: So the so called biggest achievement of the Buhari administration, reducing rice imports by 90%, has turned out to be a",0.0
1730,"RT @mikerezzy: Twitter NG

January- Sex Doll

February- Snake &amp; N36M

March- Lazy Youths/Davido &amp; Chioma

May- Transmission Transmission

J",-0.25
1731,"RT @adeyanjudeji: Elections under Jonathan cost N85billion in 2011 and N93b respectively in 2015. We bought Card readers, computers &amp; every",0.0
1732,"#LatestNews: Senate constitutes committee to probe alleged politicisation of Buharis intervention programmes

A se https://t.co/IOU0YygNVv",-0.1
1733,I Expect Buhari To Win In 2019  Femi Adesina https://t.co/C4RvGZrofV https://t.co/MZRJkaauRV,0.8
1734,RT @NigeriaNewsdesk: Senate probes claim government intervention fund spent on Muhammadu Buharis re-election https://t.co/Yq8GNKz1LZ via @,-0.1
1735,"RT @Laurestar: President @MBuhari paid the Neglected Police Officers affected before the outbreak of Civil war in the South East.

Hear Mr.",0.0
1736,"lk okula giderken su dngsn ve yamurun buharlaan suyla, nemle olutuunu vs. renmitik bende eve gelip ayd https://t.co/sdZbNYydLV",0.0
1737,"Presidency denies Buhari endorsed N30,000 minimum wage - Premium Times Nigeria https://t.co/C6ngeMZ8Ll",0.0
1738,"RT @Princeiykep: Only a country populated by sub-humans will fail to recognise that Jubril is not Buhari. 

How come every government and i",-0.25
1739,Pattydearie's Blog: I met mind-boggling mismanagement on assumption of office Buhari.. https://t.co/rpEuqKbVsC,0.5
1740,"RT @O_ssai: I decided to hit the streets for Buhari today...... I found out that I wasted my time.... Everywhere I went to, I mean it liter",-0.25625
1741,RT @Alex_unusuall: Spartans sha are wealthy individuals who love Cee-C with every fiber in their souls  24 carat gold under Buharis reg,0.5
1742,"RT @pius_adesanmi: I see Buhari campaign video jingles ""brought to u by d Federal Ministry of Information &amp; Culture."" A Federal Ministry is",0.0
1743,"RT @NGRPresident: President @MBuhari received a group from the South-east, under the aegis of One on One Nigeria. The group, led by Chief C",0.0
1744,RT @Yan_biyu_: Retweet for Buhari @MBuhari and like for Atiku @atiku https://t.co/yol5qnsWaP,0.0
1745,"President Buhari Faces The Greatest Integrity Test, Under Serious Pressure To Surrender Oshiomhole To DSS Operative https://t.co/XRtg04Bmy9",0.333333333333
1746,"RT @Tutsy22: I knew the FG was not prepared to pay the proposed N30,000 minimum wage. 

The announcement that @MBuhari approved it was used",0.0
1747,RT @cyberagbero: My bros dem for warri una wan enter Abj but pepper no rest? Awoof don set! Baba Buhari aka Big Bros Bubu don drop free tra,0.05
1748,"President Buhari Faces The Greatest Integrity Test, Under Serious Pressure To Surrender Oshiomhole To DSS Operative https://t.co/nS8XMualva",0.333333333333
1749,"RT @adeyanjudeji: Elections under Jonathan cost N85billion in 2011 and N93b respectively in 2015. We bought Card readers, computers &amp; every",0.0
1750,"President Buhari Faces The Greatest Integrity Test, Under Serious Pressure To Surrender Oshiomhole To DSS Operative https://t.co/HMuCOw58wV",0.333333333333
1751,"RT @ChrisChinaks: President Buhari inaugurates 23 NPC Commissioners, 7 others https://t.co/WoBEoifmop",0.0
1752,RT @adebanjo_jamiu: Pdp initiated it and Buhari completed it. https://t.co/FTxlIgmiE3,0.0
1753,"President Buhari Faces The Greatest Integrity Test, Under Serious Pressure To Surrender Oshiomhole To DSS Operative https://t.co/l3tFI9O2Zl",0.333333333333
1754,"President Buhari Faces The Greatest Integrity Test, Under Serious Pressure To Surrender Oshiomhole To DSS Operative https://t.co/qG9FZs8hQ9",0.333333333333
1755,"President Buhari Faces The Greatest Integrity Test, Under Serious Pressure To Surrender Oshiomhole To DSS Operative https://t.co/NjhKcwPlpa",0.333333333333
1756,"President Buhari Faces The Greatest Integrity Test, Under Serious Pressure To Surrender Oshiomhole To DSS Operative https://t.co/b7EOGEDMEj",0.333333333333
1757,"President Buhari Faces The Greatest Integrity Test, Under Serious Pressure To Surrender Oshiomhole To DSS Operative https://t.co/APKVMFq1Mz",0.333333333333
1758,"RT @ckorie17: Waw waw waw! Jubril (Buhari), now, have ""Akpu Obi""(Chest musle)
Waw! What a British wonder!
Fellow Biafrans, friends of Biafr",0.0
1759,RT @SKSolaKuti: Even my dogs have never eaten from paper. That Osinbajo will boast that he and Buhari spent $183m on this rubbish is the bi,-0.1
1760,"RT @Tutsy22: I knew the FG was not prepared to pay the proposed N30,000 minimum wage. 

The announcement that @MBuhari approved it was used",0.0
1761,"RT @adeyanjudeji: Elections under Jonathan cost N85billion in 2011 and N93b respectively in 2015. We bought Card readers, computers &amp; every",0.0
1762,@CACCOT1 @Oluwabusayo How will you support or be friends with buhari's government who is responsible for the death https://t.co/GSwBqpNOUg,0.2
1763,"RT @pius_adesanmi: I see Buhari campaign video jingles ""brought to u by d Federal Ministry of Information &amp; Culture."" A Federal Ministry is",0.0
1764,"RT @PremiumTimesng: Presidency denies Buhari endorsed N30,000 minimum wage https://t.co/popUrHFNJI",0.0
1765,RT @SKSolaKuti: Even my dogs have never eaten from paper. That Osinbajo will boast that he and Buhari spent $183m on this rubbish is the bi,-0.1
1766,"RT @pius_adesanmi: I see Buhari campaign video jingles ""brought to u by d Federal Ministry of Information &amp; Culture."" A Federal Ministry is",0.0
1767,"RT @nafeezi: This man is worst than a disaster! 

Buhari will soon deny forming the tripartite committee on minimum wage 

This man is just",-1.0
1768,"RT @Tutsy22: I knew the FG was not prepared to pay the proposed N30,000 minimum wage. 

The announcement that @MBuhari approved it was used",0.0
1769,"RT @adeyanjudeji: What is unfortunate about Buhari is that:

If he was only clueless,
Only corrupt,
Only incompetent,

It would have been u",-0.225
1770,"Photo: Buhari Receives Prince Charles, Camilla In Aso Rock https://t.co/0XKb9wMHXc https://t.co/iZuQUlO36b",0.0
1771,"RT @modebolanle: President Donald Trump has been standing there, fielding questions from journalists for close to one and a half hours.

Wh",-0.166666666667
1772,@Zahra_Buhari @Mrken2607 I READ AGRICULTURAL ENGINEERING,0.0
1773,"RT @donmekxy: No Glo naija sings
No project fame
No Amstel Malta dance hall competition
No Guilder ultimate search
No Who wants to be a mil",0.1
1774,"RT @renoomokri: So, the United States Institute for Peace, @USIP, DID NOT predict a @MBuhari victory. It was just another @OfficialAPCNg pr",0.0
1775,WAEC Certificate: Buhari Is Committing Corruption And Deceiving Nigeria  PDP https://t.co/cVsqglYNTq via Naijaload https://t.co/78EhRrFW89,0.0
1776,RT @Yan_biyu_: Retweet for Buhari @MBuhari and like for Atiku @atiku https://t.co/yol5qnsWaP,0.0
1777,"RT @jacksonpbn: From the NLNG and Subsidy, over $5billion has been stolenby the Buharis Govt. Yet, intelligent men hail Buhari and support",0.8
1778,"RT @jacksonpbn: From the NLNG and Subsidy, over $5billion has been stolenby the Buharis Govt. Yet, intelligent men hail Buhari and support",0.8
1779,@CACCOT1 I can't be best friends with people that support Buhari. I can't imagine how wicked such person is by pretending to be a friend.,0.5
1780,I met mind-boggling mismanagement on assumption of office Buhari https://t.co/EdUIRUmEpr via @MobilePunch What you https://t.co/TEOjGXQja5,0.5
1781,"RT @OfficialDahyor: Imagine you woke up in President Buharis body, whats the first thing youre going to do?",0.25
1782,@Zahra_Buhari @Mrken2607 Nothinginlifeisfree,0.0
1783,"RT @gimbakakanda: Give the credit for the new N30,000 minimum wage in Nigeria to the working class. They fought for it. Stop making this se",0.136363636364
1784,Buhari is still on the throne and some people are blowing banga Smh.,0.0
1785,"RT @MrAbuSidiq: Ashafa Lauds President Buharis Commitment To Rail Revitalization, As Ajaokuta-Itakpe-Warri Rail Line Becomes Functional Af",0.0
1786,"RT @The_Kolade: So d New Bus terminal Buhari came to open along Airport road, I saw guys removing d interlocks and d buses are not there ag",0.0681818181818
1787,"RT @retsonbiz: EL-RUFAI 
Faced A Crisis, Did Not Blame Buhari or The Security. He Mobilized, Seek PMB's Support &amp; Fixed It. He is The Gover",0.1
1788,RT @PremiumTimesng: Were trying to organise Nigeria after mind-boggling mismanagement Buhari https://t.co/c89zHLZB0v,0.5
1789,"RT @PDPNYF: Buhari / APC achiement. 

1. Two years blaming GEJ 
2. 6 months pursue Nnamdi Kanu 
3. 6 months fighting Saraki 
4. 6 months fi",0.0
1790,"RT @RitaAdubaBlog: To be honest, Buhari has tried in many areas. I dont believe that you just wake up &amp; condemn someone because you want t",0.55
1791,"RT @nafeezi: Rice revolution fake 

WAEC certificate fake 

Martin Luther king jnr award fake 

US institute of peace prediction fake 

Deg",-0.5
1792,"RT @Abdulfatihoba: B lyk say they don swear 4 PMB for completing d abandoned projects.

This is Nnamdi Azikiwe Mausoleum in Onitsha, Anambr",0.0
1793,"RT @Tutsy22: I knew the FG was not prepared to pay the proposed N30,000 minimum wage. 

The announcement that @MBuhari approved it was used",0.0
1794,"RT @Ubaku2: ""The recent proscription of Boko Haram violates the Constitution.  Lai Mohammed/APC (June, 2013, The Nation.
Then, Buhari/APC",0.0
1795,RT @ShehuSani: President Buhari should tell the British Monarchy the bitter truth they need to hear.Prince Charles should tell the presiden,-0.05
1796,"RT @Mr_kunlecole: APC have acquired strategic politicians in the South South that can get atleast 40% for the Party in that region, meanwhi",0.0
1797,"RT @farooqkperogi: So PMB is ""committed"" to d new N30,000 minimum wage but he hasn't ""endorsed"" it? Yet he is being praised by his braindea",0.136363636364
1798,"RT @zinadabo1: So I saw Lai Mohammed during an interview saying @MBuhari spends 3.5 million in feeding El-zakzaky monthly.

Please are they",0.0
1799,"RT @Iykechris8: The wisdom that used to be attributed to Britain has been exposed to be nothing more than ruthless brutality. Else, how cou",-0.25
1800,"RT @hausapedia: 8 Nigeria Leaders Presumed to be Hausa:

1.Sir Abbakar Tafawa Balewa -Bageri
2.Murtala Mohammed - dispute
3.Shehu Shagari -",0.0
1801,"RT @wipathetic: #naija
#wednesdaythoughts
I keep telling people, the fact that it's called ""common sense"" doesn't mean it's common... Even",-0.304166666667
1802,RT @Alex_unusuall: Spartans sha are wealthy individuals who love Cee-C with every fiber in their souls  24 carat gold under Buharis reg,0.5
1803,"RT @EkeohaZ: Only a country populated by sub-humans will fail to recognise that Jubril is not Buhari. 

How come every government and intel",-0.25
1804,"RT @adeyanjudeji: Elections under Jonathan cost N85billion in 2011 and N93b respectively in 2015. We bought Card readers, computers &amp; every",0.0
1805,@BashirAhmaad @MBuhari Pls when is buhari making 1 $ to 1# ?,0.0
1806,"RT @nafeezi: Rice revolution fake 

WAEC certificate fake 

Martin Luther king jnr award fake 

US institute of peace prediction fake 

Deg",-0.5
1807,"RT @OfficialDahyor: Imagine you woke up in President Buharis body, whats the first thing youre going to do?",0.25
1808,"RT @donmekxy: No Glo naija sings
No project fame
No Amstel Malta dance hall competition
No Guilder ultimate search
No Who wants to be a mil",0.1
1809,"RT @MaziNnamdiKanu: Only a country populated by sub-humans will fail to recognise that Jubril is not Buhari. 

How come every government an",-0.25
1810,RT @SKSolaKuti: Just a gentle reminder that a sitting governor got caught on camera receiving $5m in bribes. He is a member of the ruling p,0.2
1811,"RT @DeeOneAyekooto: ""Buhari cannot be trusted....Trust me instead..."" 

Atiku Abubakar",0.0
1812,RT @Alex_unusuall: Spartans sha are wealthy individuals who love Cee-C with every fiber in their souls  24 carat gold under Buharis reg,0.5
1813,RT @Killertunes_Tii: Spell buhari,0.0
1814,"RT @PDPNYF: Buhari in military uniform was taken in 1975, the Buhari with bald head was taken in 1961. The Buhari in 1961 is older than the",0.0333333333333
1815,"RT @farooqkperogi: Buhari had said he would never forgive IBB. But in the run-up to the 2015 election, he not only forgave IBB, he also vis",0.0
1816,"RT @pius_adesanmi: I see Buhari campaign video jingles ""brought to u by d Federal Ministry of Information &amp; Culture."" A Federal Ministry is",0.0
1817,"RT @Tutsy22: I knew the FG was not prepared to pay the proposed N30,000 minimum wage. 

The announcement that @MBuhari approved it was used",0.0
1818,"RT @okeyjames: Someone in my office just said that it was when Buhari was overthrown in 1985 that his WAEC certificate was stolen. 

That B",0.0
1819,"RT @adeyanjudeji: Elections under Jonathan cost N85billion in 2011 and N93b respectively in 2015. We bought Card readers, computers &amp; every",0.0
1820,RT @MrStanleyNwabia: What happens to all those Buharists that have been praising PMB since yesterday? I think it's time we stop wasting our,0.0
1821,Pdp initiated it and Buhari completed it. https://t.co/FTxlIgmiE3,0.0
1822,"New post (Photo: Buhari Receives Prince Charles, Camilla In Aso Rock) has been published on Kemi Ashefon Love ... - https://t.co/tQ8waQtjCn",0.318181818182
1823,RT @aligthebaptist: A lot of ppl here dont understand y some of us r very bitter about Buharis abysmal performance. We didnt only tweet,-0.065
1824,"RT @Nigerianey: POLL: @Mbuhari or @atiku 

If Nigeria's Presidential Election Holds Today Between Abubakar Atiku And Muhammadu Buhari Who W",0.0
1825,RT @a_aydot: Watching Donald Trump stand &amp; engage the press vibrantly for over an hour makes me wonder why anyone in his right mind would w,0.22619047619
1826,"RT @adeyanjudeji: Elections under Jonathan cost N85billion in 2011 and N93b respectively in 2015. We bought Card readers, computers &amp; every",0.0
1827,RT @farooqkperogi: The president's inept propagandists dismissed credible predictions from d Economist &amp; other reputable sources that Buhar,0.258333333333
1828,"RT @PremiumTimesng: Presidency denies Buhari endorsed N30,000 minimum wage https://t.co/popUrHFNJI",0.0
1829,"RT @adeyanjudeji: BREAKING: Herdsmen kidnap 4 Reverend fathers in Delta.

Dear Nigerians, una never see anything yet. If Buhari wins 2nd te",0.15
1830,"RT @AhmedRufaiI: APC people few days ago: NLC are evil. They hate Buhari. They want to use strike to attack his government. 

News: 30K min",-0.666666666667
1831,President Buhari is the direct founder and sponsor of Miyetti Allah and had concluded plans to provide safe heavens https://t.co/eHhNJ9PWOA,0.3
1832,"RT @acizbirkul34: Allahm! Kendimi sana teslim ettim. Yzm sana evirdim. imi sana smarladm. Rzan isteyerek, azabndan korkarak s",0.0
1833,RT @a_aydot: Watching Donald Trump stand &amp; engage the press vibrantly for over an hour makes me wonder why anyone in his right mind would w,0.22619047619
1834,"RT @adeyanjudeji: Elections under Jonathan cost N85billion in 2011 and N93b respectively in 2015. We bought Card readers, computers &amp; every",0.0
1835,"RT @adeyanjudeji: Elections under Jonathan cost N85billion in 2011 and N93b respectively in 2015. We bought Card readers, computers &amp; every",0.0
1836,Senate probes claim government intervention fund spent on Muhammadu Buharis re-election https://t.co/Yq8GNKz1LZ via @todayng,-0.1
1837,Buhari Insists On $1.04b Malabu Oil Suspects Trial https://t.co/dcaIvVpl9Q https://t.co/JBBP8V58l6,0.0
1838,Oshiomhole's probe: PDP accuses Buhari of cover-up - BusinessDay (satire) (press release) (blog) https://t.co/Ii69uhMXpz,0.0
1839,"RT @iameneji: Failed Buhari landed in Nnamdi Azikiwe Mausoleum, Onitsha, Anambra State https://t.co/fFF7MjgHpg",-0.5
