,tweets,polarity
1607,"@One_NewMan These 4 documents in addition to OBJ's My watch nails Atiku as a criminal a thief, oil bunkerer, bribe https://t.co/qr7KuhBMh1",-0.4
1608,RT @hausafilmstv: Me ya sa @Atiku da @MBuhari 'suka raba kan 'yan #Kannywood'? https://t.co/UqZYn51AaO via @BBCHausa,0.0
1609,RT @Yan_biyu_: Retweet for Buhari @MBuhari and like for Atiku @atiku https://t.co/yol5qnsWaP,0.0
1610,@UgochiJaneTrump @bukolasaraki @atiku @OnemolaOlu @officialKolaO @OfficialPDPNig @gnwa2019 @wagzie01 @babaidris090 https://t.co/cA4gHdstxg,0.0
1611,"RT @Nigerianey: POLL: @Mbuhari or @atiku 

If Nigeria's Presidential Election Holds Today Between Abubakar Atiku And Muhammadu Buhari Who W",0.0
1612,"Do you know that if you save N1 daily for a year, you'd have only saved $1! This isn't what our Naira deserves! Thi https://t.co/tltdk6NejB",0.0
1613,"RT @Jason1praise: @KNingi @atiku @YouthsForAtiku Did you notice that this year...

- No Glo Naija Sings
- No MTN Project Fame
- No Maltina",0.0
1614,RT @ogundamisi: FACT-CHECK: @atiku LIED @TheEconomist DID NOT endorse Atiku for the position of @NGRPresident https://t.co/ddszy2HqWY,0.0
1615,RT @AtiyaBello: Brother collect Atiku's money and vote for Buhari https://t.co/yOpqjuAKKW,0.0
1616,RT @Yan_biyu_: Retweet for Buhari @MBuhari and like for Atiku @atiku https://t.co/yol5qnsWaP,0.0
1617,@oskenz2008 @Daulahotel @SpokesManAtiku @atiku APC sai adua'a walahi,0.0
1618,"RT @Nigerianey: POLL: @Mbuhari or @atiku 

If Nigeria's Presidential Election Holds Today Between Abubakar Atiku And Muhammadu Buhari Who W",0.0
1619,RT @hausafilmstv: Me ya sa @Atiku da @MBuhari 'suka raba kan 'yan #Kannywood'? https://t.co/UqZYn51AaO via @BBCHausa,0.0
1620,"RT @zinadabo1: Allahu Akbar, we will spend sleepless night to see an Atiku Presidency become a reality in 2019 Insha Allah

History will ne",0.0
1621,RT @AseEledumare: .....What is the secret of financial safety? @Atiku is it not job creation? Do we need financial safety in #Nigeria? Do N,-0.133333333333
1622,RT @bamigirl2003: @bukolasaraki @atiku @OnemolaOlu @officialKolaO @OfficialPDPNig @gnwa2019 @wagzie01 @babaidris090 @_walebakare @babastund,0.0
1623,RT @UgochiJaneTrump: @bukolasaraki @atiku @OnemolaOlu @officialKolaO @OfficialPDPNig @gnwa2019 @wagzie01 @babaidris090 @_walebakare @babast,0.0
1624,"RT @SaharaReporters: Atiku Needs Crash Course On Economy, Says Oduduwa Group | Sahara Reporters
We wonder how an Atiku who can donate lavi",0.0
1625,RT @sidramatics: Gentle reminder that Muhammadu Buhari will win his re-election in February 2019 and there is nothing Atiku dollars can do,0.5
1626,"RT @Nigerianey: POLL: @Mbuhari or @atiku 

If Nigeria's Presidential Election Holds Today Between Abubakar Atiku And Muhammadu Buhari Who W",0.0
1627,@ogundamisi @elrufai @atiku @TheEconomist @NGRPresident @atiku lied ke.. So na like dis u gonna com du for us if u https://t.co/LoVvfyIcuK,0.0
1628,"RT @Nigerianey: POLL: @Mbuhari or @atiku 

If Nigeria's Presidential Election Holds Today Between Abubakar Atiku And Muhammadu Buhari Who W",0.0
1629,"RT @iameneji: South East

He tells them beautiful nonsense. I will restructure Nigeria. I will do only one term. Crowd goes wild, hailing",0.316666666667
1630,.. Eleven Fact You Should Know About Atikus Running Mate; Peter Obi https://t.co/fj6BrRM0r6  ..,0.0
1631,"RT @iameneji: North West

Atiku has nothing to promise them. Thats an impregnable zone for Mai Gaskiya

I mean Big Bros Bubu. This Guy",-0.15625
1632,RT @Yan_biyu_: Retweet for Buhari @MBuhari and like for Atiku @atiku https://t.co/yol5qnsWaP,0.0
1633,"RT @pintowski: OUR JUSTICE SYSTEM MUST BE REVIEWED EARLY, OR WE MAY LOSE OUR HUMANITY.
We must DECIDE to protect the women and the girl chi",0.1
1634,RT @Ezeakachidozie: The PDP Is Writing Economic Blueprint For Nigeria In Dubai&amp;I  Wonder Where They Wrote The One That Crippled Nig For 16y,0.2
1635,"RT @gnwa2019: Who is @atiku Abubakar?
Find out more about the businessman, the mentor and the man to get Nigeria working again.

Click on t",0.5
1636,RT @Yan_biyu_: Retweet for Buhari @MBuhari and like for Atiku @atiku https://t.co/yol5qnsWaP,0.0
1637,"RT @benmurraybruce: How can @OfficialAPCNg say HE @atiku met with myself, @bukolasaraki, @PeterGregoryObi, @renoomokri and others in Dubai",0.0
1638,"RT @iameneji: So, Atiku will visit Benue, Plateau and Taraba during campaigns. He will not be able to say Fulani Herdsmen killed your peop",0.15
1639,"RT @HonNaibi: Bad officials are elected by good citizens who do not vote?
I have decided to give @atiku my vote to create new Nigeria https",0.0454545454545
1640,RT @CACCOT1: APC want to probe Atiku for going to Dubai but court stopped the probe of Ganduje for taking bribe that was caught live on vid,0.136363636364
1641,@OfficialPDPNig @inecnigeria @MBuhari @atiku @officialKolaO @renoomokri @benmurraybruce @bukolasaraki @UcheSecondus https://t.co/hvBscoa0QY,0.0
1642,"RT @zinadabo1: Allahu Akbar, we will spend sleepless night to see an Atiku Presidency become a reality in 2019 Insha Allah

History will ne",0.0
1643,"RT @Nigerianey: POLL: @Mbuhari or @atiku 

If Nigeria's Presidential Election Holds Today Between Abubakar Atiku And Muhammadu Buhari Who W",0.0
1644,RT @umarmuchia: 99.9% of @atiku supporters are supporting him because of naira &amp; dollar. While 99.9% of @MBuhari supporters are supporting,0.25
1645,"RT @Nigerianey: POLL: @Mbuhari or @atiku 

If Nigeria's Presidential Election Holds Today Between Abubakar Atiku And Muhammadu Buhari Who W",0.0
1646,"RT @Nigerianey: POLL: @Mbuhari or @atiku 

If Nigeria's Presidential Election Holds Today Between Abubakar Atiku And Muhammadu Buhari Who W",0.0
1647,RT @AtiyaBello: Brother collect Atiku's money and vote for Buhari https://t.co/yOpqjuAKKW,0.0
1648,"RT @babaidris090: ""A team with @PeterGregoryObi onboard is a team that is honest about revitalizing the Nigerian economy so it can work for",0.6
1649,RT @Yan_biyu_: Retweet for Buhari @MBuhari and like for Atiku @atiku https://t.co/yol5qnsWaP,0.0
1650,"RT @SpokesManAtiku: Reports in the media that @atiku hosted a 400 person meeting in Dubai are false. For the avoidance of doubt, ours was n",-0.4
1651,"@damein007 @gimbakakanda Atiku helped increase the minimum wage, let's vote for him for more increment and employme https://t.co/DlEstfJPoQ",0.5
1652,@Yan_biyu_ @bimbochan @MBuhari @atiku None thanks,0.2
1653,RT @trueNija: 99.9% of @atiku supporters are supporting him because of naira &amp; dollar. While 99.9% of @MBuhari supporters are supporting hi,0.25
1654,"RT @Nigerianey: POLL: @Mbuhari or @atiku 

If Nigeria's Presidential Election Holds Today Between Abubakar Atiku And Muhammadu Buhari Who W",0.0
1655,"RT @SpokesManAtiku: Reports in the media that @atiku hosted a 400 person meeting in Dubai are false. For the avoidance of doubt, ours was n",-0.4
1656,Adamawa Assembly To Grill Atikus Daughter Over Non-Payment OfSalaries https://t.co/SrtYlOQ2zq https://t.co/STzEDE4KJH,0.0
1657,RT @Devcron5: Buhari has brought us to a point where we have become POVERTY capital of the world. Common sense tells us we not only need to,-0.15
1658,"RT @babaidris090: ""A team with @PeterGregoryObi onboard is a team that is honest about revitalizing the Nigerian economy so it can work for",0.6
1659,"RT @dmightyangel: You tried to do PR for Dakwambo
You tried to do PR for SARAKI
You tried to do PR for Tambuwa
You tried to do PR for Kwank",0.0
1660,RT @umarmuchia: 99.9% of @atiku supporters are supporting him because of naira &amp; dollar. While 99.9% of @MBuhari supporters are supporting,0.25
1661,"RT @SpokesManAtiku: Reports in the media that @atiku hosted a 400 person meeting in Dubai are false. For the avoidance of doubt, ours was n",-0.4
1662,"RT @Nigerianey: POLL: @Mbuhari or @atiku 

If Nigeria's Presidential Election Holds Today Between Abubakar Atiku And Muhammadu Buhari Who W",0.0
1663,"RT @SpokesManAtiku: Reports in the media that @atiku hosted a 400 person meeting in Dubai are false. For the avoidance of doubt, ours was n",-0.4
1664,"RT @Maybeks: What's Buhari's achievement in Trade &amp; Investment?

Buharists: Atiku should go to US

What's Buhari's scorecard in Power secto",0.0
1665,RT @Yan_biyu_: Retweet for Buhari @MBuhari and like for Atiku @atiku https://t.co/yol5qnsWaP,0.0
1666,"RT @Maybeks: What's Buhari's achievement in Trade &amp; Investment?

Buharists: Atiku should go to US

What's Buhari's scorecard in Power secto",0.0
1667,"RT @KolaradoPoet: ""Love and God is my way, focus On what matters,God forbid I Pride in mesa, ATIKU is favored, composed two great songs for",0.7
1668,RT @sidramatics: Gentle reminder that Muhammadu Buhari will win his re-election in February 2019 and there is nothing Atiku dollars can do,0.5
1669,"RT @Onikoyi36Kiniun: @jeffphilips1 @IndependentNGR No wonder their 'customers' (@atiku, @GovAyoFayose et al) cried wolf when 2 of them clos",0.0
1670,@cindytrimm Ameeeen for Atiku ooo,0.0
1671,"RT @TruthBeTold_ng: Presidential flag-bearer of the PDP, Alhaji Abubakar Atiku, openly admits on national television that despite the sixte",0.0
1672,"RT @Intergrity56: They are saying @ProfOsinbajo  is just a VP,  there is little he can do, he has no say on extra-judicial killings, corrup",-0.1875
1673,"In 1999, @OfficialPDPNig met an economy without the likes of MTN, Airtel, Glo, Etislat, Dangote Cement, NIPP, Shopr https://t.co/cH7GqjUqCc",0.0
1674,RT @AtiyaBello: Brother collect Atiku's money and vote for Buhari https://t.co/yOpqjuAKKW,0.0
1675,"RT @AdabanijaQomaru: These are the set of people asking for @MBuhari's certificate!!! 
Graduates from American University of Nigeria.
The A",0.0
1676,"RT @Nigerianey: POLL: @Mbuhari or @atiku 

If Nigeria's Presidential Election Holds Today Between Abubakar Atiku And Muhammadu Buhari Who W",0.0
1677,RT @imaginasion1: #Lagos is bound by the spirit of fear. They will do better outside the grip of Tinubu. There are too many smart ideas hol,0.303571428571
1678,"RT @DanisaDawo: Did you know?
In 2017,Nigeria sold Oil &amp; Gas worth 104 Billion Dollars, only 38 Billion went to the account of Nigeria.- Fe",0.15
1679,@aproko_doctor @UmehOMA @EmiNiTeeybaba @Alex_Houseof308 @Biisi96 @Deekachy_md @Healthertainer @Starlingvibe https://t.co/gQ0s4vjLmR,0.0
1680,RT @Yan_biyu_: Retweet for Buhari @MBuhari and like for Atiku @atiku https://t.co/yol5qnsWaP,0.0
1681,RT @todayng: Bukola Saraki: Atiku Abubakar must be president in 2019 https://t.co/GCWJ7526kp,0.0
1682,Atiku and co sabotage Nigeria economy for their own pus https://t.co/FP7diva4cG,0.6
1683,"RT @Nigerianey: POLL: @Mbuhari or @atiku 

If Nigeria's Presidential Election Holds Today Between Abubakar Atiku And Muhammadu Buhari Who W",0.0
1684,RT @damein007: @gimbakakanda U don't give any credit to pmb we know... Its not news! Am surprised u didn't give it to atiku,0.1
1685,RT @ogundamisi: FACT-CHECK: @atiku LIED @TheEconomist DID NOT endorse Atiku for the position of @NGRPresident https://t.co/ddszy2HqWY,0.0
1686,@Dashingdom1 @adeyanjudeji Then use those fingers to count ur colleagues in Benue. Give Atiku the President too,0.0
1687,"RT @SpokesManAtiku: Reports in the media that @atiku hosted a 400 person meeting in Dubai are false. For the avoidance of doubt, ours was n",-0.4
1688,RT @ogundamisi: FACT-CHECK: @atiku LIED @TheEconomist DID NOT endorse Atiku for the position of @NGRPresident https://t.co/ddszy2HqWY,0.0
1689,RT @AtiyaBello: Brother collect Atiku's money and vote for Buhari https://t.co/yOpqjuAKKW,0.0
1690,Buhari And Osinbajo Collecting Hardship Allowance While Workers Are Suffering Atiku https://t.co/TjhF7CPcUg https://t.co/7SOldWBrAh,0.0
1691,Buhari And Osinbajo Collecting Hardship Allowance While Workers Are Suffering Atiku https://t.co/uHHU478uSE https://t.co/HARPWFDEZl,0.0
1692,"RT @Maybeks: What's Buhari's achievement in Trade &amp; Investment?

Buharists: Atiku should go to US

What's Buhari's scorecard in Power secto",0.0
1693,"RT @SaharaReporters: Atiku Needs Crash Course On Economy, Says Oduduwa Group | Sahara Reporters https://t.co/htCrr1SwNY",0.0
1694,RT @ibezim_chinyere: I stand with Atiku..Atikulating breeze circulating all over southeast ..come join the moving train @YouthsForAtiku,0.0
1695,"RT @ShogeShola: We Yoruba's are telling baba Adebanjo and his Afenifere people, that they are representing themselves and their families al",0.0
1696,RT @sidramatics: Gentle reminder that Muhammadu Buhari will win his re-election in February 2019 and there is nothing Atiku dollars can do,0.5
1697,"RT @bukolasaraki: As we prepare to show Nigerians our partys vision for the future, this evening, I inspected Legacy House, the office bui",0.0
1698,RT @Yan_biyu_: Retweet for Buhari @MBuhari and like for Atiku @atiku https://t.co/yol5qnsWaP,0.0
1699,"RT @SaharaReporters: Atiku Needs Crash Course On Economy, Says Oduduwa Group | Sahara Reporters https://t.co/htCrr1SwNY",0.0
1700,RT @sidramatics: Gentle reminder that Muhammadu Buhari will win his re-election in February 2019 and there is nothing Atiku dollars can do,0.5
1701,RT @Yan_biyu_: Retweet for Buhari @MBuhari and like for Atiku @atiku https://t.co/yol5qnsWaP,0.0
1702,How ATIKU will win the 2019 Presidential Election https://t.co/QOPbmRIdf4,0.8
1703,"RT @bukolasaraki: As we prepare to show Nigerians our partys vision for the future, this evening, I inspected Legacy House, the office bui",0.0
1704,@umarmuchia @GeneralBMB @atiku @MBuhari @GarShehu @john_danfulani @BuhariCentre @benmurraybruce @nasan4me https://t.co/FVbGXldgWC,0.0
1705,"RT @SpokesManAtiku: Reports in the media that @atiku hosted a 400 person meeting in Dubai are false. For the avoidance of doubt, ours was n",-0.4
1706,RT @Yan_biyu_: Retweet for Buhari @MBuhari and like for Atiku @atiku https://t.co/yol5qnsWaP,0.0
1707,"RT @imaginasion1: GEJs minimum wage increase was by 125% and N18,000 was worth $111. @MBuhari s increase is by 67% and N30k is worth only",0.2
1708,"RT @DailyPostNGR: Buhari, Osinbajo collecting hardship allowance while workers are suffering  Atiku https://t.co/IKCASeYf9T https://t.co/P",0.0
1709,"RT @DailyPostNGR: Buhari, Osinbajo collecting hardship allowance while workers are suffering  Atiku https://t.co/IKCASeYf9T https://t.co/P",0.0
1710,"RT @bukolasaraki: As we prepare to show Nigerians our partys vision for the future, this evening, I inspected Legacy House, the office bui",0.0
1711,"RT @Forever_Rayyan: The Senate President, Bukola @bukolasaraki Saraki, says he believes that the Peoples Democratic Partys (PDP) president",0.0
1712,"RT @SpokesManAtiku: Reports in the media that @atiku hosted a 400 person meeting in Dubai are false. For the avoidance of doubt, ours was n",-0.4
1713,RT @ogundamisi: FACT-CHECK: @atiku LIED @TheEconomist DID NOT endorse Atiku for the position of @NGRPresident https://t.co/ddszy2HqWY,0.0
1714,"RT @DailyPostNGR: Buhari, Osinbajo collecting hardship allowance while workers are suffering  Atiku https://t.co/IKCASeYf9T https://t.co/P",0.0
1715,"RT @DailyPostNGR: Buhari, Osinbajo collecting hardship allowance while workers are suffering  Atiku https://t.co/IKCASeYf9T https://t.co/P",0.0
1716,"RT @dmightyangel: You tried to do PR for Dakwambo
You tried to do PR for SARAKI
You tried to do PR for Tambuwa
You tried to do PR for Kwank",0.0
1717,"RT @SpokesManAtiku: Reports in the media that @atiku hosted a 400 person meeting in Dubai are false. For the avoidance of doubt, ours was n",-0.4
1718,"RT @SaharaReporters: Atiku Needs Crash Course On Economy, Says Oduduwa Group | Sahara Reporters
We wonder how an Atiku who can donate lavi",0.0
1719,RT @sidramatics: Gentle reminder that Muhammadu Buhari will win his re-election in February 2019 and there is nothing Atiku dollars can do,0.5
1720,"RT @benmurraybruce: Does the APC and the @MBuhari campaign want to campaign only on @Atiku did this, Atiku did that? If Atiku holds meeting",0.0
1721,"RT @Maybeks: What's Buhari's achievement in Trade &amp; Investment?

Buharists: Atiku should go to US

What's Buhari's scorecard in Power secto",0.0
1722,@babastundey @_teehoo @bukolasaraki @atiku @OnemolaOlu @officialKolaO @OfficialPDPNig @gnwa2019 @wagzie01 https://t.co/yHPX5frj2U,0.0
1723,"RT @Onikoyi36Kiniun: @jeffphilips1 @IndependentNGR No wonder their 'customers' (@atiku, @GovAyoFayose et al) cried wolf when 2 of them clos",0.0
1724,"RT @SpokesManAtiku: Reports in the media that @atiku hosted a 400 person meeting in Dubai are false. For the avoidance of doubt, ours was n",-0.4
1725,"Buhari, Osinbajo collecting hardship allowance while workers are suffering  Atiku https://t.co/IKCASeYf9T https://t.co/PCX3eFKsDx",0.0
1726,"@unitedyusuf @SpokesManAtiku @atiku lol, dumb people are always quick to throw abuses, I am really not surprise wit https://t.co/CbjCoXb1ZG",0.164583333333
1727,"RT @todayng: Atiku Abubakar urges federal government to implement N30,000 minimum wage https://t.co/6xOruruqFY",0.0
1728,RT @amenahuruemu: Atiku you had 8years as vice President but our trains never worked and you come here to talk about getting Nigeria to wor,0.0
1729,RT @babastundey: @_teehoo @ifeayodabo @bukolasaraki @atiku @OnemolaOlu @officialKolaO @OfficialPDPNig @gnwa2019 @wagzie01 @babaidris090 @_w,0.0
1730,RT @abduljbr: Yesterday a friend was telling me how @atiku paid NLC to embark on strike in order to sabotage @MBuhari efforts. I called him,0.0
1731,RT @kcnaija: Atiku will pull a fast one on them. From Dubai to a brief stop in United States. Church agbasa (ends).  School dismiss. Hurray,0.1
1732,@brynxy1 @johnshatty1 @teamfashola @Mort_ga_ge @MBuhari @atiku God safe us from these shallow minded people but tha https://t.co/7J3quE1GyG,0.0833333333333
1733,RT @titilayo_maryam: @UgochiJaneTrump @bukolasaraki @atiku @OnemolaOlu @officialKolaO @OfficialPDPNig @gnwa2019 @wagzie01 @babaidris090 @_w,0.0
1734,"RT @benmurraybruce: How can @OfficialAPCNg say HE @atiku met with myself, @bukolasaraki, @PeterGregoryObi, @renoomokri and others in Dubai",0.0
1735,RT @adeyanjudeji: Atiku will win Plateau State by landslide.,0.8
1736,@SpokesManAtiku @atiku Is that mean there us no better hall in Nigeriatha TV c as n jold 18 people conference. That https://t.co/DV9Ux1uCUC,-0.28125
1737,RT @Yan_biyu_: Retweet for Buhari @MBuhari and like for Atiku @atiku https://t.co/yol5qnsWaP,0.0
1738,@AdamuMohammed1 @gnwa2019 @atiku @bukolasaraki @UcheSecondus @benmurraybruce @PDPYouthLeader @SpokesManAtiku https://t.co/2As3613esO,0.0
1739,I will be live on Silberbird(STV)) in the morning standing in for our party as we discuss Atiku Abubakar's US Visa https://t.co/QLH6jLFghl,0.136363636364
1740,"""I will never go back to the PDP. PDP is beyond redemption""-Atiku Abubakar, PDP Presidential Candidate. 

"" I will https://t.co/8RtQRr5nSq",0.0
1741,"....saving Nigeria @todayng lifting citizens out of hunger, abject poverty, advancing #economic prosperity-@Atiku, https://t.co/LQvlnD28FA",0.2
1742,RT @Yan_biyu_: Retweet for Buhari @MBuhari and like for Atiku @atiku https://t.co/yol5qnsWaP,0.0
1743,RT @AtiyaBello: Brother collect Atiku's money and vote for Buhari https://t.co/yOpqjuAKKW,0.0
1744,RT @Yan_biyu_: Retweet for Buhari @MBuhari and like for Atiku @atiku https://t.co/yol5qnsWaP,0.0
1745,RT @ogundamisi: FACT-CHECK: @atiku LIED @TheEconomist DID NOT endorse Atiku for the position of @NGRPresident https://t.co/ddszy2HqWY,0.0
1746,RT @atikuconnectng: I support @atiku as the next president of nigerian so as to save nigeria with qualitative progress and change the life,0.0
1747,"RT @bukolasaraki: As we prepare to show Nigerians our partys vision for the future, this evening, I inspected Legacy House, the office bui",0.0
1748,RT @Yan_biyu_: Retweet for Buhari @MBuhari and like for Atiku @atiku https://t.co/yol5qnsWaP,0.0
1749,"RT @SaharaReporters: Atiku Needs Crash Course On Economy, Says Oduduwa Group | Sahara Reporters
We wonder how an Atiku who can donate lavi",0.0
1750,RT @Yan_biyu_: Retweet for Buhari @MBuhari and like for Atiku @atiku https://t.co/yol5qnsWaP,0.0
1751,RT @adeyanjudeji: Atiku will win Taraba State by landslide.,0.8
1752,"RT @PrettySophiahrt: Take a loot (I meant look)at this atikulooter he has eaten Nigeria out of house and home, should hr be allowed anywher",0.0
1753,"RT @alawaiss: A - tiku

P - residency

C - confirmed

@BunxaAly @atiku @YouthsForAtiku @OfficialPDPNig @NGRWailers @Mr_JAGs @Zahrahmusa @In",0.4
1754,"RT @SpokesManAtiku: Reports in the media that @atiku hosted a 400 person meeting in Dubai are false. For the avoidance of doubt, ours was n",-0.4
1755,RT @PremiumTimesng: FACT-CHECK: Did the Economist Magazine really endorse Atiku? https://t.co/v2EhyOpCrK,0.2
1756,@SaharaReporters @atiku My love for an Atikulated Nigeria https://t.co/chKst5wGyw,0.5
1757,RT @Yan_biyu_: Retweet for Buhari @MBuhari and like for Atiku @atiku https://t.co/yol5qnsWaP,0.0
1758,RT @AtiyaBello: Brother collect Atiku's money and vote for Buhari https://t.co/yOpqjuAKKW,0.0
1759,RT @Hailfinger1: The failed and discredited @MBuhari led @OfficialAPCNg government has been busted once again for lying to Nigerians. They,-0.5
1760,"RT @SpokesManAtiku: Reports in the media that @atiku hosted a 400 person meeting in Dubai are false. For the avoidance of doubt, ours was n",-0.4
1761,"RT @retsonbiz: We've Been Told Money Will Flow Under An Atiku Presidency. The Question That's Not Being Answered is...
WHOSE MONEY?",0.0
1762,@SaharaReporters Did Atiku Abubakar bought a car for ur wife? Poverty capital given out money. https://t.co/mPK4Qtrowx,0.0
1763,RT @adeyanjudeji: Atiku will win Benue State by landslide.,0.8
1764,@lovenelson1109 @bcilori @odionism @YeleSowore @atiku for now there is nothing any one will say now to you that wil https://t.co/CpkoYCQDYW,0.0
1765,RT @Yan_biyu_: Retweet for Buhari @MBuhari and like for Atiku @atiku https://t.co/yol5qnsWaP,0.0
1766,"@SpokesManAtiku @Monnylink @atiku You don't even need to respond to every of their useless talk,if they had sat dow https://t.co/Nu5OOLyczG",-0.5
1767,"RT @ogundamisi: FLASHBACK! @HSBC and 4 other UK   banks 'aided Nigeria corruption'

@HSBC want @atiku as it is no longer business as usua",-0.125
1768,"@SpokesManAtiku @atiku I don't know why they are doing Nigeria like this  may God help us ooo,  babangida no good, https://t.co/qevQxuDJTC",-0.35
1769,RT @sidramatics: Gentle reminder that Muhammadu Buhari will win his re-election in February 2019 and there is nothing Atiku dollars can do,0.5
1770,"RT @olushola_shola: Our doctors will always work under this condition and lives always endangered for as long as our President @MBuhari ,hi",-0.05
1771,@mikerezzy December Atiku visited US for the first time in..........,0.25
1772,"RT @adeyanjudeji: BREAKING: Yobe State is currently under Boko Haram attack. 

A convoy of 3 RPG laden Hilux vans are attacking and killing",0.0
1773,"I have a dream, Nigeria has been factory Restored, People are doing their day to day activities in peace and harmon https://t.co/u4ivYPNe18",0.0
1774,RT @Bulamacartoons: If Atiku wins all Ill need to learn is how to draw his jaw and we are good,0.166666666667
1775,RT @Hailfinger1: The failed and discredited @MBuhari led @OfficialAPCNg government has been busted once again for lying to Nigerians. They,-0.5
1776,"RT @bukolasaraki: As we prepare to show Nigerians our partys vision for the future, this evening, I inspected Legacy House, the office bui",0.0
1777,RT @ogundamisi: FACT-CHECK: @atiku LIED @TheEconomist DID NOT endorse Atiku for the position of @NGRPresident https://t.co/ddszy2HqWY,0.0
1778,"2019 Presidency: What PDP, Atiku must do to save Nigeria from Buhari, APC  Secondus, Saraki https://t.co/ayx7azMMlT",0.0
1779,"RT @farooqkperogi: Buhari had said he would never forgive IBB. But in the run-up to the 2015 election, he not only forgave IBB, he also vis",0.0
1780,RT @woodfetcher: How can you be articulated without a leadership book to your name @atiku cant boast of documented vision for Nigeria 3 mo,0.0
1781,RT @umarmuchia: 99.9% of @atiku supporters are supporting him because of naira &amp; dollar. While 99.9% of @MBuhari supporters are supporting,0.25
1782,RT @Yan_biyu_: Retweet for Buhari @MBuhari and like for Atiku @atiku https://t.co/yol5qnsWaP,0.0
1783,Idan har Atiku Barawo ne to Hausawa sunce Abokin Barawo.....................,0.0
1784,"RT @Intergrity56: They are saying @ProfOsinbajo  is just a VP,  there is little he can do, he has no say on extra-judicial killings, corrup",-0.1875
1785,"@atiku. # With due respect Sir, may I know who Atiku Abubakar is from the horses mouth! What future you hold for th https://t.co/coPHIb1lj1",-0.078125
1786,"RT @Atiku4AsoVilla: Buhari is not corrupt. He is just a sneaky, non materialistic thief. RT if you will be voting @atiku in 2019 for a bett",0.25
1787,"RT @gnwa2019: Who is @atiku Abubakar?
Find out more about the businessman, the mentor and the man to get Nigeria working again.

Click on t",0.5
1788,"RT @farooqkperogi: Buhari had said he would never forgive IBB. But in the run-up to the 2015 election, he not only forgave IBB, he also vis",0.0
1789,"RT @SaharaReporters: Atiku Needs Crash Course On Economy, Says Oduduwa Group | Sahara Reporters
We wonder how an Atiku who can donate lavi",0.0
1790,RT @beautyyahawah: Who have you #Atikulated today?#LetsGetNigeriaWorkingAgain  https://t.co/dnev0NhJna,0.0
1791,"RT @ATasteOfAfrica7: 2015 W/O WAEC, these prominent names helped send Buhari to Aso Rock

1. ATIKU ABUBAKAR 
2. Dr. Oby Ezekwesili
3. Fela",0.5
1792,RT @adeyanjudeji: Atiku will win Plateau State by landslide.,0.8
1793,"RT @SpokesManAtiku: Reports in the media that @atiku hosted a 400 person meeting in Dubai are false. For the avoidance of doubt, ours was n",-0.4
1794,"RT @Intergrity56: People are asking me why I don't criticize @atiku 

He is an aspirant,  he owes me nothing other than Promises 

@MBuhari",-0.125
1795,RT @Yan_biyu_: Retweet for Buhari @MBuhari and like for Atiku @atiku https://t.co/yol5qnsWaP,0.0
1796,"RT @AISHA__LAGOS: Few years back, my stepmom hated   seeing me pray,the thought of me being Muslim annoyed her. All my Hijabs were hidden &amp;",-0.333333333333
1797,RT @SalvatoreMigodo: @pebbles_news @MBuhari @atiku @ProfOsinbajo @bukolasaraki @dino_melaye @Denisaurus_UK @segalink @BashirAhmaad @THISDAY,0.0
1798,"RT @AdabanijaQomaru: These are the set of people asking for @MBuhari's certificate!!! 
Graduates from American University of Nigeria.
The A",0.0
1799,@brendizzyy @SpokesManAtiku @atiku I'm sure your father won't say that to me. You must be cra*y!. Omo ale jati jati.,0.625
1800,"RT @SaharaReporters: Atiku Needs Crash Course On Economy, Says Oduduwa Group | Sahara Reporters
We wonder how an Atiku who can donate lavi",0.0
1801,RT @amenahuruemu: The amount of work Prof Osinbajo puts into this govt 15 ministers combined cannot even match it. Atiku please can you tel,0.0
1802,"@odionism @YeleSowore @atiku he has been criticizing everywhere so doing it here is not new, Atiku should respond b https://t.co/PgVBRoZPsJ",-0.0681818181818
1803,@YouthsForAtiku @atiku Both...,0.0
1804,RT @Yan_biyu_: Retweet for Buhari @MBuhari and like for Atiku @atiku https://t.co/yol5qnsWaP,0.0
1805,@OfficialPDPNig @MBuhari @EmmanuelMacron @GovWike @USEmbassyAbuja @GovIfeanyiOkowa @nassnigeria @bukolasaraki https://t.co/PE0ntRJNkK,0.0
1806,RT @Hailfinger1: The failed and discredited @MBuhari led @OfficialAPCNg government has been busted once again for lying to Nigerians. They,-0.5
1807,"RT @KBStGovt: Today at the State House, Abuja @AsoRock, President Muhammadu Buhari @MBuhari received a report by the members of the Tripart",0.0
1808,@Nigerianey @MBuhari @atiku Atiku,0.0
1809,"RT @SpokesManAtiku: Reports in the media that @atiku hosted a 400 person meeting in Dubai are false. For the avoidance of doubt, ours was n",-0.4
1810,"RT @bukolasaraki: As we prepare to show Nigerians our partys vision for the future, this evening, I inspected Legacy House, the office bui",0.0
1811,@SpokesManAtiku @atiku I will never be with looter and loser,0.0
1812,@osotnas_ngalam @rahayusepti26 Aku klepek2 kenek senyumane hare.. Atiku luluh lantah.. ,0.0
1813,RT @trueNija: 99.9% of @atiku supporters are supporting him because of naira &amp; dollar. While 99.9% of @MBuhari supporters are supporting hi,0.25
1814,"RT @DeeOneAyekooto: If Adebanjo wins his polling Unit in Ijebu Ode for Atiku, I will buy him a new cap!!!",0.283167613636
